1741914631.7122,2025-03-13 18:10:31.712,96,false,450.0,4845.641,4590.769,4121.538,4147.692,4134.872
1741914631.7202,2025-03-13 18:10:31.720,97,false,450.0,4857.436,4557.949,4143.59,4168.205,4157.949
1741914631.7282,2025-03-13 18:10:31.728,98,false,450.0,4876.41,4615.385,4169.231,4194.359,4184.615
1741914631.7362,2025-03-13 18:10:31.736,99,false,1023.0,4878.974,4637.949,4158.462,4196.41,4185.641
1741914631.7441,2025-03-13 18:10:31.744,100,false,450.0,4860.0,4592.821,4152.821,4178.462,4172.821
1741914631.7521,2025-03-13 18:10:31.752,101,false,450.0,4856.41,4590.769,4180.513,4182.564,4177.436
1741914631.7601,2025-03-13 18:10:31.760,102,false,450.0,4865.641,4635.897,4191.282,4201.026,4192.308
1741914631.7681,2025-03-13 18:10:31.768,103,false,1023.0,4851.282,4629.744,4164.103,4195.385,4190.769
1741914631.7759,2025-03-13 18:10:31.775,104,false,450.0,4832.821,4570.256,4150.256,4182.051,4190.769
1741914631.7838,2025-03-13 18:10:31.783,105,false,450.0,4830.769,4576.41,4165.128,4186.154,4198.462
1741914631.7916,2025-03-13 18:10:31.791,106,false,450.0,4828.718,4650.256,4170.256,4193.846,4196.923
1741914631.7996,2025-03-13 18:10:31.799,107,false,1023.0,4822.051,4642.051,4149.231,4191.795,4195.897
1741914631.8074,2025-03-13 18:10:31.807,108,false,450.0,4816.41,4555.897,4141.026,4186.667,4197.949
1741914631.8154,2025-03-13 18:10:31.815,109,false,450.0,4802.051,4560.0,4155.385,4178.462,4188.205
1741914631.8231,2025-03-13 18:10:31.823,110,false,450.0,4787.692,4642.051,4162.564,4174.359,4178.462
1741914631.8311,2025-03-13 18:10:31.831,111,false,1023.0,4784.615,4648.205,4151.282,4182.051,4184.103
1741914631.8389,2025-03-13 18:10:31.838,112,false,450.0,4782.051,4586.667,4140.513,4186.667,4188.205
1741914631.8469,2025-03-13 18:10:31.846,113,false,450.0,4778.974,4560.0,4135.897,4185.128,4195.385
