1741914635.0932,2025-03-13 18:10:35.093,neutral,surprise,0.361297,neutral,0.0
1741914635.125,2025-03-13 18:10:35.125,neutral,surprise,0.361297,neutral,0.0
1741914635.1563,2025-03-13 18:10:35.156,neutral,surprise,0.361297,neutral,0.0
1741914635.1878,2025-03-13 18:10:35.187,neutral,surprise,0.05516,neutral,0.0
1741914635.2194,2025-03-13 18:10:35.219,neutral,surprise,0.05516,neutral,0.0
1741914635.2511,2025-03-13 18:10:35.251,neutral,surprise,0.05516,neutral,0.0
1741914635.2827,2025-03-13 18:10:35.282,neutral,surprise,0.05516,neutral,0.0
1741914635.3142,2025-03-13 18:10:35.314,neutral,neutral,0.0,smile,0.411399
1741914635.3455,2025-03-13 18:10:35.345,neutral,neutral,0.0,smile,0.411399
1741914635.3768,2025-03-13 18:10:35.376,neutral,neutral,0.0,smile,0.411399
1741914635.4085,2025-03-13 18:10:35.408,neutral,neutral,0.0,smile,0.411399
1741914635.4401,2025-03-13 18:10:35.440,neutral,neutral,0.0,neutral,0.0
1741914635.4718,2025-03-13 18:10:35.471,neutral,neutral,0.0,neutral,0.0
1741914635.5035,2025-03-13 18:10:35.503,neutral,neutral,0.0,neutral,0.0
1741914635.535,2025-03-13 18:10:35.535,neutral,neutral,0.0,neutral,0.0
1741914635.5665,2025-03-13 18:10:35.566,neutral,neutral,0.0,smile,0.706505
1741914635.5981,2025-03-13 18:10:35.598,blink,neutral,0.0,smile,0.706505
1741914635.6296,2025-03-13 18:10:35.629,blink,neutral,0.0,smile,0.706505
1741914635.6611,2025-03-13 18:10:35.661,blink,neutral,0.0,smile,0.706505
1741914635.6922,2025-03-13 18:10:35.692,blink,neutral,0.0,neutral,0.0
1741914635.7239,2025-03-13 18:10:35.723,blink,neutral,0.0,neutral,0.0
1741914635.7553,2025-03-13 18:10:35.755,neutral,neutral,0.0,neutral,0.0
1741914635.787,2025-03-13 18:10:35.787,neutral,neutral,0.0,neutral,0.0
1741914635.8187,2025-03-13 18:10:35.818,neutral,neutral,0.0,smile,1.0
1741914635.8504,2025-03-13 18:10:35.850,neutral,neutral,0.0,smile,1.0
1741914635.882,2025-03-13 18:10:35.882,neutral,neutral,0.0,smile,1.0
1741914635.9135,2025-03-13 18:10:35.913,neutral,neutral,0.0,smile,1.0
1741914635.9452,2025-03-13 18:10:35.945,neutral,frown,0.292119,neutral,0.0
1741914635.9771,2025-03-13 18:10:35.977,neutral,frown,0.292119,neutral,0.0
1741914636.009,2025-03-13 18:10:36.009,neutral,frown,0.292119,neutral,0.0
1741914636.0408,2025-03-13 18:10:36.040,neutral,frown,0.292119,neutral,0.0
1741914636.0723,2025-03-13 18:10:36.072,neutral,neutral,0.0,smile,1.0
1741914636.1038,2025-03-13 18:10:36.103,neutral,neutral,0.0,smile,1.0
1741914636.1353,2025-03-13 18:10:36.135,neutral,neutral,0.0,smile,1.0
1741914636.167,2025-03-13 18:10:36.167,neutral,neutral,0.0,smile,1.0
1741914636.1986,2025-03-13 18:10:36.198,neutral,neutral,0.0,smile,0.749405
1741914636.2299,2025-03-13 18:10:36.229,neutral,neutral,0.0,smile,0.749405
1741914636.2613,2025-03-13 18:10:36.261,neutral,neutral,0.0,smile,0.749405
1741914636.2924,2025-03-13 18:10:36.292,neutral,neutral,0.0,smile,0.749405
1741914636.3237,2025-03-13 18:10:36.323,neutral,neutral,0.0,smile,0.75171
1741914636.3555,2025-03-13 18:10:36.355,neutral,neutral,0.0,smile,0.75171
1741914636.3868,2025-03-13 18:10:36.386,neutral,neutral,0.0,smile,0.75171
1741914636.4183,2025-03-13 18:10:36.418,neutral,neutral,0.0,smile,0.75171
1741914636.4498,2025-03-13 18:10:36.449,neutral,neutral,0.0,smile,1.0
1741914636.4814,2025-03-13 18:10:36.481,neutral,neutral,0.0,smile,1.0
1741914636.5129,2025-03-13 18:10:36.512,neutral,neutral,0.0,smile,1.0
1741914636.5444,2025-03-13 18:10:36.544,neutral,neutral,0.0,smile,1.0
1741914636.5758,2025-03-13 18:10:36.575,neutral,neutral,0.0,smile,0.540141
1741914636.6069,2025-03-13 18:10:36.606,neutral,neutral,0.0,smile,0.540141
1741914636.6385,2025-03-13 18:10:36.638,neutral,neutral,0.0,smile,0.540141
1741914636.67,2025-03-13 18:10:36.670,neutral,neutral,0.0,smile,0.540141
1741914636.7015,2025-03-13 18:10:36.701,neutral,surprise,0.160753,neutral,0.0
1741914636.7332,2025-03-13 18:10:36.733,neutral,surprise,0.160753,neutral,0.0
1741914636.7649,2025-03-13 18:10:36.764,neutral,surprise,0.160753,neutral,0.0
1741914636.7965,2025-03-13 18:10:36.796,neutral,surprise,0.160753,neutral,0.0
1741914636.828,2025-03-13 18:10:36.828,neutral,surprise,0.524538,neutral,0.0
1741914636.8595,2025-03-13 18:10:36.859,neutral,surprise,0.524538,neutral,0.0
1741914636.8908,2025-03-13 18:10:36.890,neutral,surprise,0.524538,neutral,0.0
1741914636.9221,2025-03-13 18:10:36.922,neutral,surprise,0.524538,neutral,0.0
1741914636.9539,2025-03-13 18:10:36.953,neutral,surprise,0.634951,neutral,0.0
1741914636.9852,2025-03-13 18:10:36.985,neutral,surprise,0.634951,neutral,0.0
1741914637.0169,2025-03-13 18:10:37.016,neutral,surprise,0.634951,neutral,0.0
1741914637.0486,2025-03-13 18:10:37.048,neutral,surprise,0.634951,neutral,0.0
1741914637.0803,2025-03-13 18:10:37.080,neutral,frown,0.384455,neutral,0.0
1741914637.1121,2025-03-13 18:10:37.112,neutral,frown,0.384455,neutral,0.0
1741914637.1436,2025-03-13 18:10:37.143,neutral,frown,0.384455,neutral,0.0
1741914637.1751,2025-03-13 18:10:37.175,neutral,frown,0.384455,neutral,0.0
1741914637.2062,2025-03-13 18:10:37.206,neutral,frown,0.482889,neutral,0.0
1741914637.2374,2025-03-13 18:10:37.237,neutral,frown,0.482889,neutral,0.0
1741914637.2689,2025-03-13 18:10:37.268,neutral,frown,0.482889,neutral,0.0
1741914637.3002,2025-03-13 18:10:37.300,neutral,frown,0.482889,neutral,0.0
1741914637.3319,2025-03-13 18:10:37.331,blink,frown,0.675738,neutral,0.0
1741914637.3636,2025-03-13 18:10:37.363,blink,frown,0.675738,neutral,0.0
1741914637.3952,2025-03-13 18:10:37.395,blink,frown,0.675738,neutral,0.0
1741914637.4267,2025-03-13 18:10:37.426,blink,frown,0.675738,neutral,0.0
1741914637.4582,2025-03-13 18:10:37.458,blink,frown,0.81455,neutral,0.0
1741914637.4899,2025-03-13 18:10:37.489,neutral,frown,0.81455,neutral,0.0
1741914637.521,2025-03-13 18:10:37.521,neutral,frown,0.81455,neutral,0.0
1741914637.5526,2025-03-13 18:10:37.552,neutral,frown,0.81455,neutral,0.0
1741914637.5843,2025-03-13 18:10:37.584,neutral,frown,0.427245,neutral,0.0
1741914637.6156,2025-03-13 18:10:37.615,neutral,frown,0.427245,neutral,0.0
1741914637.6475,2025-03-13 18:10:37.647,neutral,frown,0.427245,neutral,0.0
1741914637.679,2025-03-13 18:10:37.679,neutral,frown,0.427245,neutral,0.0
1741914637.7108,2025-03-13 18:10:37.710,neutral,frown,0.495539,neutral,0.0
1741914637.7423,2025-03-13 18:10:37.742,neutral,frown,0.495539,neutral,0.0
1741914637.7738,2025-03-13 18:10:37.773,neutral,frown,0.495539,neutral,0.0
1741914637.8055,2025-03-13 18:10:37.805,neutral,frown,0.495539,neutral,0.0
1741914637.8368,2025-03-13 18:10:37.836,neutral,frown,1.0,neutral,0.0
1741914637.8682,2025-03-13 18:10:37.868,neutral,frown,1.0,neutral,0.0
1741914637.8997,2025-03-13 18:10:37.899,winkL,frown,1.0,neutral,0.0
1741914637.931,2025-03-13 18:10:37.931,winkL,frown,1.0,neutral,0.0
1741914637.9629,2025-03-13 18:10:37.962,winkL,frown,1.0,neutral,0.0
1741914637.9945,2025-03-13 18:10:37.994,winkL,frown,1.0,neutral,0.0
1741914638.026,2025-03-13 18:10:38.026,winkL,frown,1.0,neutral,0.0
1741914638.0575,2025-03-13 18:10:38.057,winkL,frown,1.0,neutral,0.0
1741914638.089,2025-03-13 18:10:38.089,winkL,frown,1.0,neutral,0.0
1741914638.1203,2025-03-13 18:10:38.120,winkL,frown,1.0,neutral,0.0
1741914638.1515,2025-03-13 18:10:38.151,winkL,frown,1.0,neutral,0.0
1741914638.1828,2025-03-13 18:10:38.182,winkL,frown,1.0,neutral,0.0
1741914638.2141,2025-03-13 18:10:38.214,winkL,frown,1.0,neutral,0.0
1741914638.2456,2025-03-13 18:10:38.245,neutral,frown,1.0,neutral,0.0
1741914638.2775,2025-03-13 18:10:38.277,neutral,frown,1.0,neutral,0.0
1741914638.3091,2025-03-13 18:10:38.309,neutral,frown,1.0,neutral,0.0
1741914638.3406,2025-03-13 18:10:38.340,neutral,frown,1.0,neutral,0.0
1741914638.3721,2025-03-13 18:10:38.372,neutral,frown,1.0,neutral,0.0
1741914638.4036,2025-03-13 18:10:38.403,winkL,frown,1.0,neutral,0.0
1741914638.4349,2025-03-13 18:10:38.434,winkL,frown,1.0,neutral,0.0
1741914638.4661,2025-03-13 18:10:38.466,winkL,frown,1.0,neutral,0.0
1741914638.4978,2025-03-13 18:10:38.497,winkL,frown,1.0,neutral,0.0
1741914638.5291,2025-03-13 18:10:38.529,winkL,frown,1.0,neutral,0.0
1741914638.5608,2025-03-13 18:10:38.560,winkL,frown,1.0,neutral,0.0
1741914638.5927,2025-03-13 18:10:38.592,winkL,frown,1.0,neutral,0.0
1741914638.6245,2025-03-13 18:10:38.624,winkL,frown,1.0,neutral,0.0
1741914638.656,2025-03-13 18:10:38.656,winkL,frown,1.0,neutral,0.0
1741914638.6875,2025-03-13 18:10:38.687,winkL,frown,1.0,neutral,0.0
1741914638.7192,2025-03-13 18:10:38.719,winkL,frown,1.0,neutral,0.0
1741914638.7507,2025-03-13 18:10:38.750,neutral,frown,1.0,neutral,0.0
1741914638.7818,2025-03-13 18:10:38.781,neutral,frown,1.0,neutral,0.0
1741914638.8133,2025-03-13 18:10:38.813,neutral,frown,1.0,neutral,0.0
1741914638.8444,2025-03-13 18:10:38.844,neutral,frown,1.0,neutral,0.0
1741914638.8761,2025-03-13 18:10:38.876,neutral,frown,1.0,neutral,0.0
1741914638.9081,2025-03-13 18:10:38.908,neutral,frown,1.0,neutral,0.0
1741914638.9398,2025-03-13 18:10:38.939,neutral,frown,1.0,neutral,0.0
1741914638.9713,2025-03-13 18:10:38.971,neutral,frown,1.0,neutral,0.0
1741914639.0028,2025-03-13 18:10:39.002,neutral,frown,1.0,neutral,0.0
1741914639.0343,2025-03-13 18:10:39.034,neutral,frown,1.0,neutral,0.0
1741914639.0657,2025-03-13 18:10:39.065,neutral,frown,1.0,neutral,0.0
1741914639.097,2025-03-13 18:10:39.097,neutral,frown,1.0,neutral,0.0
1741914639.1285,2025-03-13 18:10:39.128,neutral,frown,1.0,neutral,0.0
1741914639.16,2025-03-13 18:10:39.160,neutral,frown,1.0,neutral,0.0
1741914639.1919,2025-03-13 18:10:39.191,neutral,frown,1.0,neutral,0.0
1741914639.2237,2025-03-13 18:10:39.223,neutral,frown,1.0,neutral,0.0
1741914639.2552,2025-03-13 18:10:39.255,neutral,frown,1.0,neutral,0.0
1741914639.2867,2025-03-13 18:10:39.286,neutral,frown,1.0,neutral,0.0
1741914639.3182,2025-03-13 18:10:39.318,neutral,frown,1.0,neutral,0.0
1741914639.3497,2025-03-13 18:10:39.349,neutral,frown,1.0,neutral,0.0
1741914639.3811,2025-03-13 18:10:39.381,winkR,frown,1.0,neutral,0.0
1741914639.4124,2025-03-13 18:10:39.412,winkR,frown,1.0,neutral,0.0
1741914639.4437,2025-03-13 18:10:39.443,winkR,frown,1.0,neutral,0.0
1741914639.4752,2025-03-13 18:10:39.475,winkR,frown,1.0,neutral,0.0
1741914639.5072,2025-03-13 18:10:39.507,winkR,frown,1.0,neutral,0.0
1741914639.5387,2025-03-13 18:10:39.538,winkR,frown,1.0,neutral,0.0
1741914639.5702,2025-03-13 18:10:39.570,winkR,frown,1.0,neutral,0.0
1741914639.6017,2025-03-13 18:10:39.601,winkR,frown,1.0,neutral,0.0
1741914639.6332,2025-03-13 18:10:39.633,winkR,frown,1.0,neutral,0.0
1741914639.6646,2025-03-13 18:10:39.664,winkR,frown,1.0,neutral,0.0
1741914639.6957,2025-03-13 18:10:39.695,winkR,frown,1.0,neutral,0.0
1741914639.7274,2025-03-13 18:10:39.727,neutral,frown,1.0,neutral,0.0
1741914639.7587,2025-03-13 18:10:39.758,neutral,frown,1.0,neutral,0.0
1741914639.7904,2025-03-13 18:10:39.790,neutral,frown,1.0,neutral,0.0
1741914639.8224,2025-03-13 18:10:39.822,neutral,frown,1.0,neutral,0.0
1741914639.8543,2025-03-13 18:10:39.854,neutral,frown,1.0,neutral,0.0
1741914639.8858,2025-03-13 18:10:39.885,neutral,frown,1.0,neutral,0.0
1741914639.9173,2025-03-13 18:10:39.917,neutral,frown,1.0,neutral,0.0
1741914639.949,2025-03-13 18:10:39.949,neutral,frown,1.0,neutral,0.0
1741914639.9806,2025-03-13 18:10:39.980,blink,frown,1.0,neutral,0.0
1741914640.0117,2025-03-13 18:10:40.011,blink,frown,1.0,neutral,0.0
1741914640.0432,2025-03-13 18:10:40.043,blink,frown,1.0,neutral,0.0
1741914640.0743,2025-03-13 18:10:40.074,blink,frown,1.0,neutral,0.0
1741914640.106,2025-03-13 18:10:40.106,blink,neutral,0.0,neutral,0.0
1741914640.1378,2025-03-13 18:10:40.137,neutral,neutral,0.0,neutral,0.0
1741914640.1693,2025-03-13 18:10:40.169,neutral,neutral,0.0,neutral,0.0
1741914640.2008,2025-03-13 18:10:40.200,neutral,neutral,0.0,neutral,0.0
1741914640.2323,2025-03-13 18:10:40.232,neutral,neutral,0.0,neutral,0.0
1741914640.2641,2025-03-13 18:10:40.264,neutral,neutral,0.0,neutral,0.0
1741914640.2952,2025-03-13 18:10:40.295,neutral,neutral,0.0,neutral,0.0
1741914640.3263,2025-03-13 18:10:40.326,neutral,neutral,0.0,neutral,0.0
1741914640.3574,2025-03-13 18:10:40.357,neutral,neutral,0.0,neutral,0.0
1741914640.3885,2025-03-13 18:10:40.388,neutral,neutral,0.0,neutral,0.0
1741914640.4203,2025-03-13 18:10:40.420,neutral,neutral,0.0,neutral,0.0
1741914640.4522,2025-03-13 18:10:40.452,neutral,neutral,0.0,neutral,0.0
1741914640.4841,2025-03-13 18:10:40.484,neutral,frown,1.0,neutral,0.0
1741914640.5156,2025-03-13 18:10:40.515,neutral,frown,1.0,neutral,0.0
1741914640.5473,2025-03-13 18:10:40.547,neutral,frown,1.0,neutral,0.0
1741914640.5791,2025-03-13 18:10:40.579,neutral,frown,1.0,neutral,0.0
1741914640.6104,2025-03-13 18:10:40.610,neutral,frown,1.0,neutral,0.0
1741914640.6417,2025-03-13 18:10:40.641,neutral,frown,1.0,neutral,0.0
1741914640.673,2025-03-13 18:10:40.673,neutral,frown,1.0,neutral,0.0
1741914640.7043,2025-03-13 18:10:40.704,neutral,frown,1.0,neutral,0.0
1741914640.7363,2025-03-13 18:10:40.736,neutral,frown,1.0,neutral,0.0
1741914640.768,2025-03-13 18:10:40.768,neutral,frown,1.0,neutral,0.0
1741914640.7995,2025-03-13 18:10:40.799,neutral,frown,1.0,neutral,0.0
1741914640.8312,2025-03-13 18:10:40.831,neutral,frown,1.0,neutral,0.0
1741914640.8627,2025-03-13 18:10:40.862,neutral,frown,1.0,neutral,0.0
1741914640.8943,2025-03-13 18:10:40.894,neutral,frown,1.0,neutral,0.0
1741914640.9257,2025-03-13 18:10:40.925,neutral,frown,1.0,neutral,0.0
1741914640.9568,2025-03-13 18:10:40.956,neutral,frown,1.0,neutral,0.0
1741914640.9883,2025-03-13 18:10:40.988,neutral,frown,1.0,neutral,0.0
1741914641.0197,2025-03-13 18:10:41.019,neutral,frown,1.0,neutral,0.0
1741914641.0516,2025-03-13 18:10:41.051,neutral,frown,1.0,neutral,0.0
1741914641.0831,2025-03-13 18:10:41.083,neutral,frown,1.0,neutral,0.0
1741914641.1146,2025-03-13 18:10:41.114,neutral,frown,1.0,neutral,0.0
1741914641.1461,2025-03-13 18:10:41.146,neutral,frown,1.0,neutral,0.0
1741914641.1779,2025-03-13 18:10:41.177,neutral,frown,1.0,neutral,0.0
1741914641.2094,2025-03-13 18:10:41.209,neutral,frown,1.0,neutral,0.0
1741914641.2405,2025-03-13 18:10:41.240,neutral,frown,1.0,neutral,0.0
1741914641.272,2025-03-13 18:10:41.272,neutral,frown,1.0,neutral,0.0
1741914641.3031,2025-03-13 18:10:41.303,neutral,frown,1.0,neutral,0.0
1741914641.3349,2025-03-13 18:10:41.334,neutral,frown,1.0,neutral,0.0
1741914641.3666,2025-03-13 18:10:41.366,neutral,frown,1.0,neutral,0.0
1741914641.3984,2025-03-13 18:10:41.398,neutral,frown,1.0,neutral,0.0
1741914641.4299,2025-03-13 18:10:41.429,neutral,frown,1.0,neutral,0.0
1741914641.4614,2025-03-13 18:10:41.461,neutral,frown,1.0,neutral,0.0
1741914641.493,2025-03-13 18:10:41.493,neutral,frown,1.0,neutral,0.0
1741914641.5245,2025-03-13 18:10:41.524,neutral,frown,1.0,neutral,0.0
1741914641.5558,2025-03-13 18:10:41.555,neutral,frown,1.0,neutral,0.0
1741914641.5869,2025-03-13 18:10:41.586,neutral,frown,1.0,neutral,0.0
1741914641.6181,2025-03-13 18:10:41.618,neutral,frown,1.0,neutral,0.0
1741914641.6498,2025-03-13 18:10:41.649,neutral,frown,1.0,neutral,0.0
1741914641.6815,2025-03-13 18:10:41.681,neutral,frown,1.0,neutral,0.0
1741914641.713,2025-03-13 18:10:41.713,neutral,frown,1.0,neutral,0.0
1741914641.7447,2025-03-13 18:10:41.744,neutral,frown,1.0,neutral,0.0
1741914641.7765,2025-03-13 18:10:41.776,neutral,frown,1.0,neutral,0.0
1741914641.808,2025-03-13 18:10:41.808,neutral,frown,1.0,neutral,0.0
